"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HDFCBANK","EQ","07-Oct-2019","1,189.70","1,201.20","1,219.85","1,181.15","1,184.55","1,186.90","1,201.38","1,12,56,610","13,52,34,69,540.25","2,16,482","50,07,897","44.49"
"HDFCBANK","EQ","09-Oct-2019","1,186.90","1,197.10","1,229.90","1,190.00","1,228.20","1,228.15","1,211.14","87,13,635","10,55,34,02,882.70","2,41,068","46,74,399","53.64"
"HDFCBANK","EQ","10-Oct-2019","1,228.15","1,221.80","1,225.95","1,197.20","1,203.00","1,200.55","1,204.54","57,78,429","6,96,03,22,085.70","1,73,146","30,89,486","53.47"
"HDFCBANK","EQ","11-Oct-2019","1,200.55","1,213.40","1,224.00","1,188.95","1,198.15","1,198.80","1,206.12","85,93,159","10,36,44,07,655.40","1,95,427","44,87,710","52.22"
"HDFCBANK","EQ","14-Oct-2019","1,198.80","1,209.00","1,219.90","1,197.40","1,204.40","1,204.40","1,211.27","61,33,901","7,42,97,83,513.00","1,59,516","30,49,256","49.71"
"HDFCBANK","EQ","15-Oct-2019","1,204.40","1,207.00","1,225.00","1,206.85","1,223.70","1,223.05","1,217.66","42,00,187","5,11,43,80,372.85","1,21,277","20,48,447","48.77"
"HDFCBANK","EQ","16-Oct-2019","1,223.05","1,231.65","1,235.00","1,210.10","1,221.50","1,221.10","1,222.27","52,93,408","6,46,99,99,257.40","1,58,557","23,51,286","44.42"
"HDFCBANK","EQ","17-Oct-2019","1,221.10","1,227.50","1,229.85","1,213.10","1,221.50","1,220.00","1,221.84","61,21,807","7,47,98,43,101.35","1,74,349","32,89,207","53.73"
"HDFCBANK","EQ","18-Oct-2019","1,220.00","1,225.45","1,233.85","1,220.35","1,229.00","1,229.00","1,227.68","56,16,903","6,89,57,82,776.90","1,26,554","31,17,700","55.51"
"HDFCBANK","EQ","22-Oct-2019","1,229.00","1,257.00","1,257.00","1,232.60","1,239.90","1,239.30","1,244.30","1,00,03,114","12,44,68,72,787.75","2,35,749","51,39,082","51.37"
"HDFCBANK","EQ","23-Oct-2019","1,239.30","1,246.85","1,249.75","1,233.00","1,245.00","1,241.60","1,242.17","50,95,107","6,32,90,04,764.70","1,65,735","28,08,097","55.11"
