"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"DLF","EQ","06-Oct-2015","133.95","134.50","137.70","134.50","135.40","135.20","135.99","74,06,199","1,00,71,76,539.65","40,246","10,70,384","14.45"
"DLF","EQ","07-Oct-2015","135.20","135.35","140.35","134.25","138.75","138.40","137.91","1,17,99,500","1,62,72,96,323.35","55,301","15,69,139","13.30"
"DLF","EQ","08-Oct-2015","138.40","139.95","141.30","136.75","138.90","138.65","139.15","1,20,39,618","1,67,53,05,208.15","56,841","18,67,253","15.51"
"DLF","EQ","09-Oct-2015","138.65","141.90","142.90","138.35","139.25","139.95","140.59","1,43,05,062","2,01,11,38,209.20","65,107","14,19,144","9.92"
"DLF","EQ","12-Oct-2015","139.95","138.95","139.80","135.40","135.55","136.15","137.31","55,57,629","76,31,22,687.60","27,379","7,38,736","13.29"
"DLF","EQ","13-Oct-2015","136.15","135.55","138.45","135.55","136.70","136.85","137.17","57,06,788","78,27,92,304.15","30,999","12,45,771","21.83"
"DLF","EQ","14-Oct-2015","136.85","136.85","138.00","132.95","133.40","133.40","135.23","70,10,057","94,79,91,982.60","38,866","19,05,758","27.19"
"DLF","EQ","15-Oct-2015","133.40","134.90","136.15","134.00","134.60","134.55","134.97","47,34,016","63,89,67,216.40","25,658","8,86,548","18.73"
"DLF","EQ","16-Oct-2015","134.55","130.00","132.30","127.65","128.20","128.40","129.59","1,01,70,319","1,31,79,57,461.30","50,111","21,33,963","20.98"
"DLF","EQ","19-Oct-2015","128.40","129.25","133.20","127.80","132.20","132.15","130.52","81,17,129","1,05,94,25,754.85","43,148","11,36,360","14.00"
"DLF","EQ","20-Oct-2015","132.15","133.70","133.90","130.25","131.75","131.70","132.17","47,76,614","63,13,34,871.00","26,142","5,36,332","11.23"
"DLF","EQ","21-Oct-2015","131.70","131.70","132.90","128.00","128.45","128.85","129.94","48,67,466","63,24,94,303.45","35,748","8,00,843","16.45"
"DLF","EQ","23-Oct-2015","128.85","132.00","132.50","129.25","130.15","130.05","130.66","49,11,591","64,17,39,852.20","23,353","7,98,070","16.25"
"DLF","EQ","26-Oct-2015","130.05","130.90","131.65","128.35","129.05","129.00","129.69","39,17,714","50,80,78,937.75","25,055","4,17,737","10.66"
"DLF","EQ","27-Oct-2015","129.00","128.85","129.00","126.65","126.85","126.95","127.56","55,84,642","71,24,04,287.00","31,630","15,20,339","27.22"
