"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"VEDL","EQ","05-Oct-2021","298.30","299.70","308.00","299.20","303.50","303.00","304.04","1,21,93,085","3,70,72,04,911.20","91,613","35,69,963","29.28"
"VEDL","EQ","06-Oct-2021","303.00","304.20","307.10","289.00","289.90","290.95","297.19","98,50,825","2,92,75,21,346.30","81,685","37,02,604","37.59"
"VEDL","EQ","07-Oct-2021","290.95","294.90","294.90","290.10","291.40","290.80","292.60","77,38,137","2,26,41,98,021.55","1,40,691","33,49,448","43.28"
"VEDL","EQ","08-Oct-2021","290.80","294.90","301.50","292.65","294.30","294.05","296.27","70,25,380","2,08,13,97,507.30","50,707","17,29,269","24.61"
"VEDL","EQ","11-Oct-2021","294.05","293.95","301.80","292.70","298.85","297.75","298.19","69,22,845","2,06,42,97,307.15","48,793","32,11,832","46.39"
"VEDL","EQ","12-Oct-2021","297.75","303.55","313.45","297.90","311.90","312.20","307.36","2,11,73,375","6,50,79,12,680.70","1,37,121","71,60,650","33.82"
"VEDL","EQ","13-Oct-2021","312.20","315.25","323.00","312.20","319.60","319.45","317.82","1,62,91,520","5,17,77,64,172.10","1,25,474","51,45,381","31.58"
"VEDL","EQ","14-Oct-2021","319.45","324.00","342.45","324.00","331.20","331.90","333.58","2,64,05,427","8,80,83,24,299.60","1,91,479","74,44,093","28.19"
"VEDL","EQ","18-Oct-2021","331.90","345.25","378.35","345.25","376.45","374.75","365.80","4,88,02,954","17,85,19,56,349.30","3,33,380","88,77,565","18.19"
"VEDL","EQ","19-Oct-2021","374.75","378.90","385.90","361.75","372.00","371.05","376.86","2,88,38,312","10,86,80,04,588.35","2,12,497","62,65,733","21.73"
"VEDL","EQ","20-Oct-2021","371.05","363.80","364.40","348.20","356.00","356.25","357.46","1,56,54,936","5,59,60,22,774.60","1,39,860","36,97,953","23.62"
"VEDL","EQ","21-Oct-2021","356.25","357.00","362.35","337.05","349.85","350.40","350.35","1,70,04,410","5,95,75,26,234.15","1,11,792","50,07,479","29.45"
"VEDL","EQ","22-Oct-2021","350.40","346.00","346.50","321.15","324.10","323.85","330.98","2,30,46,439","7,62,79,50,028.05","1,55,921","77,41,437","33.59"
"VEDL","EQ","25-Oct-2021","323.85","326.00","332.25","314.60","324.75","325.45","325.02","1,72,95,947","5,62,15,26,712.65","1,28,706","41,10,425","23.77"
"VEDL","EQ","26-Oct-2021","325.45","327.05","332.60","320.45","329.75","330.55","327.09","1,45,70,005","4,76,57,38,712.20","1,01,312","34,50,254","23.68"
"VEDL","EQ","27-Oct-2021","330.55","329.00","330.80","314.30","314.90","315.35","322.50","1,69,87,345","5,47,84,08,625.80","1,06,832","63,06,008","37.12"
"VEDL","EQ","28-Oct-2021","315.35","307.00","311.35","295.00","301.55","300.85","303.88","2,53,64,271","7,70,76,10,373.70","2,00,001","83,24,735","32.82"
"VEDL","EQ","29-Oct-2021","300.85","302.60","311.15","296.40","303.90","304.00","304.29","1,94,18,592","5,90,88,42,284.15","1,51,905","66,14,100","34.06"
"VEDL","EQ","01-Nov-2021","304.00","312.00","312.00","300.00","305.20","302.15","304.62","2,00,31,854","6,10,21,99,235.15","1,20,184","62,32,197","31.11"
"VEDL","EQ","02-Nov-2021","302.15","306.00","314.85","305.20","309.20","308.00","310.08","1,63,57,465","5,07,20,87,213.10","97,190","53,09,089","32.46"
"VEDL","EQ","03-Nov-2021","308.00","309.20","317.25","308.50","311.00","310.65","312.19","1,59,56,363","4,98,13,85,170.75","95,025","60,78,499","38.09"
"VEDL","EQ","04-Nov-2021","310.65","312.20","314.25","310.10","310.80","312.20","312.13","29,88,176","93,27,06,464.00","22,464","14,93,578","49.98"
"VEDL","EQ","08-Nov-2021","312.20","315.50","327.20","311.10","325.40","324.75","320.90","1,97,96,688","6,35,26,97,634.45","1,27,612","87,80,314","44.35"
"VEDL","EQ","09-Nov-2021","324.75","322.75","323.95","315.20","318.65","318.60","319.19","1,98,69,811","6,34,21,93,562.90","1,03,040","74,76,561","37.63"
"VEDL","EQ","10-Nov-2021","318.60","316.95","325.90","316.40","322.90","323.15","321.09","2,43,31,479","7,81,26,59,061.65","1,24,824","99,97,575","41.09"
"VEDL","EQ","11-Nov-2021","323.15","322.35","326.90","317.10","323.40","323.85","322.69","1,59,63,978","5,15,14,92,469.60","82,481","42,85,072","26.84"
"VEDL","EQ","12-Nov-2021","323.85","325.90","331.65","323.75","329.00","328.20","327.97","1,50,39,279","4,93,24,96,281.35","86,296","45,06,779","29.97"
"VEDL","EQ","15-Nov-2021","328.20","329.00","331.65","324.00","324.65","324.55","327.53","83,20,124","2,72,50,53,425.45","55,587","27,93,154","33.57"
"VEDL","EQ","16-Nov-2021","324.55","324.65","339.30","324.00","330.90","332.75","334.49","2,00,23,683","6,69,77,33,301.05","1,29,463","54,65,584","27.30"
"VEDL","EQ","17-Nov-2021","332.75","330.75","340.45","329.00","338.20","338.20","335.93","1,32,64,427","4,45,59,09,611.15","93,915","46,99,792","35.43"
"VEDL","EQ","18-Nov-2021","338.20","343.05","343.05","290.30","309.50","309.55","317.23","6,94,94,735","22,04,58,41,445.00","4,32,463","1,66,89,436","24.02"
"VEDL","EQ","22-Nov-2021","309.55","309.60","332.40","309.60","332.30","328.35","321.51","5,86,48,584","18,85,60,35,578.45","2,66,429","2,69,01,797","45.87"
"VEDL","EQ","23-Nov-2021","328.35","344.90","361.00","337.60","348.95","354.60","348.84","33,33,41,211","1,16,28,43,77,403.60","6,17,731","15,47,52,901","46.42"
"VEDL","EQ","24-Nov-2021","354.60","344.90","353.25","340.45","343.95","345.60","347.04","2,90,83,799","10,09,32,73,555.95","1,87,108","88,61,766","30.47"
"VEDL","EQ","25-Nov-2021","345.60","345.00","373.20","342.35","368.00","367.60","361.32","4,02,81,820","14,55,45,94,154.20","2,53,842","1,08,25,830","26.88"
"VEDL","EQ","26-Nov-2021","367.60","359.75","366.80","349.30","352.80","353.90","357.17","2,44,05,163","8,71,69,02,436.30","1,83,702","47,81,498","19.59"
"VEDL","EQ","29-Nov-2021","353.90","352.70","355.90","343.10","346.60","346.80","350.31","1,18,84,679","4,16,33,77,454.90","1,05,165","27,48,327","23.12"
"VEDL","EQ","30-Nov-2021","346.80","346.95","354.00","336.00","339.00","338.85","343.54","1,75,62,378","6,03,33,87,323.15","1,05,508","77,15,471","43.93"
"VEDL","EQ","01-Dec-2021","338.85","344.00","349.75","335.00","347.85","347.25","341.88","1,09,66,477","3,74,92,16,795.90","83,410","31,35,941","28.60"
"VEDL","EQ","02-Dec-2021","347.25","347.00","347.20","334.00","339.95","337.90","338.16","1,45,27,577","4,91,25,77,426.45","1,26,659","53,15,385","36.59"
"VEDL","EQ","03-Dec-2021","337.90","342.70","347.45","335.65","338.50","337.30","340.65","1,26,09,066","4,29,53,22,086.90","1,22,633","33,81,829","26.82"
"VEDL","EQ","06-Dec-2021","337.30","336.75","343.60","334.10","336.00","335.70","339.04","86,12,257","2,91,99,41,704.15","94,844","22,29,755","25.89"
"VEDL","EQ","07-Dec-2021","335.70","340.00","348.50","338.05","344.30","344.15","344.11","2,00,32,367","6,89,32,82,138.95","1,28,263","98,71,394","49.28"
"VEDL","EQ","08-Dec-2021","344.15","346.00","349.00","337.05","342.00","341.80","342.02","2,04,55,793","6,99,63,19,738.75","1,56,441","77,87,888","38.07"
"VEDL","EQ","09-Dec-2021","341.80","345.50","350.95","343.35","348.85","348.45","347.85","1,42,12,623","4,94,38,58,842.80","1,23,354","39,88,569","28.06"
"VEDL","EQ","10-Dec-2021","348.45","347.00","352.50","346.00","349.85","349.70","349.65","87,70,813","3,06,66,73,823.95","79,100","35,30,939","40.26"
"VEDL","EQ","13-Dec-2021","349.70","357.50","360.40","354.70","357.50","356.15","357.48","1,68,23,625","6,01,41,45,029.40","1,06,581","58,13,442","34.56"
"VEDL","EQ","14-Dec-2021","356.15","357.50","361.65","354.50","359.35","359.90","358.07","1,18,46,524","4,24,18,94,379.85","74,971","42,38,509","35.78"
"VEDL","EQ","15-Dec-2021","359.90","359.95","361.20","352.00","352.90","352.95","357.30","73,53,408","2,62,73,80,063.30","53,158","27,79,586","37.80"
"VEDL","BL","16-Dec-2021","285.85","352.70","352.70","352.70","352.70","352.70","352.70","17,01,16,200","59,99,99,83,740.00","1","-","-"
"VEDL","EQ","16-Dec-2021","352.95","353.15","360.45","352.40","358.20","357.50","357.03","1,38,49,801","4,94,48,38,625.65","76,887","64,53,324","46.60"
"VEDL","EQ","17-Dec-2021","357.50","345.65","347.65","330.70","332.30","332.55","338.16","1,25,01,229","4,22,74,32,462.50","92,910","47,26,547","37.81"
"VEDL","EQ","20-Dec-2021","332.55","327.00","327.90","315.65","323.35","323.20","321.98","1,03,52,390","3,33,33,01,120.20","81,220","29,13,761","28.15"
"VEDL","BL","21-Dec-2021","352.70","334.10","334.10","334.10","334.10","334.10","334.10","6,79,15,740","22,69,06,48,734.00","1","-","-"
"VEDL","EQ","21-Dec-2021","323.20","329.00","340.40","326.10","337.00","336.85","335.05","87,77,083","2,94,07,30,804.60","82,994","19,52,479","22.25"
"VEDL","EQ","22-Dec-2021","336.85","340.00","343.50","338.45","342.00","342.00","341.20","48,17,620","1,64,37,56,530.25","46,620","11,15,735","23.16"
"VEDL","EQ","23-Dec-2021","342.00","345.00","352.45","342.50","344.40","344.00","347.58","75,57,268","2,62,67,84,000.30","67,826","21,68,034","28.69"
"VEDL","BL","24-Dec-2021","334.10","340.40","340.40","340.40","340.40","340.40","340.40","4,43,43,139","15,09,44,04,515.60","1","-","-"
"VEDL","EQ","24-Dec-2021","344.00","346.15","350.35","339.55","345.40","345.80","344.59","60,96,013","2,10,06,20,918.90","49,441","10,12,789","16.61"
"VEDL","EQ","27-Dec-2021","345.80","348.00","348.60","336.55","340.20","340.40","341.00","75,21,417","2,56,47,65,707.70","66,037","17,20,341","22.87"
"VEDL","EQ","28-Dec-2021","340.40","343.65","346.40","341.25","344.55","344.80","344.33","41,20,120","1,41,86,90,591.75","36,604","11,29,387","27.41"
"VEDL","EQ","29-Dec-2021","344.80","342.55","345.80","337.50","339.75","339.45","340.35","45,10,924","1,53,52,75,051.15","39,032","12,26,954","27.20"
"VEDL","EQ","30-Dec-2021","339.45","339.70","342.50","332.55","334.30","333.30","336.14","50,44,789","1,69,57,70,967.30","43,878","19,07,180","37.80"
"VEDL","EQ","31-Dec-2021","333.30","333.30","344.45","333.30","340.75","341.20","340.51","62,99,731","2,14,51,11,667.50","56,458","14,16,714","22.49"
"VEDL","EQ","03-Jan-2022","341.20","341.00","355.00","340.45","351.55","353.80","349.24","90,43,533","3,15,84,00,305.50","70,041","36,85,669","40.75"
"VEDL","EQ","04-Jan-2022","353.80","357.10","357.40","330.05","335.70","335.25","338.16","2,82,38,896","9,54,93,11,892.95","2,15,874","83,54,375","29.58"
"VEDL","EQ","05-Jan-2022","335.25","336.55","338.45","332.65","333.80","333.85","335.48","92,31,180","3,09,69,02,501.50","70,669","33,05,785","35.81"
"VEDL","EQ","06-Jan-2022","333.85","334.00","340.35","332.00","338.00","338.40","337.96","96,83,833","3,27,27,55,285.60","98,317","35,22,244","36.37"
"VEDL","EQ","07-Jan-2022","338.40","339.90","341.35","333.50","337.45","338.20","337.00","64,18,949","2,16,32,14,934.95","54,359","19,87,993","30.97"
"VEDL","EQ","10-Jan-2022","338.20","338.95","341.30","336.00","339.75","339.20","338.76","42,37,835","1,43,56,22,925.30","42,294","12,59,876","29.73"
"VEDL","EQ","11-Jan-2022","339.20","339.75","339.80","329.40","331.30","331.05","332.89","89,57,542","2,98,19,03,967.95","73,355","30,08,720","33.59"
"VEDL","EQ","12-Jan-2022","331.05","332.00","336.65","330.35","332.75","332.65","332.66","67,81,225","2,25,58,33,105.00","68,212","31,66,102","46.69"
"VEDL","EQ","13-Jan-2022","332.65","335.40","344.00","333.85","339.80","339.70","339.96","1,06,53,446","3,62,17,41,026.30","98,999","32,79,445","30.78"
"VEDL","EQ","14-Jan-2022","339.70","340.00","343.20","334.05","334.30","336.20","339.79","63,25,976","2,14,95,16,137.20","66,865","24,06,824","38.05"
