"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"BERGEPAINT","EQ","05-Oct-2020","590.55","591.00","593.80","584.30","590.00","590.90","589.33","8,34,278","49,16,69,194.10","16,369","2,55,620","30.64"
"BERGEPAINT","EQ","06-Oct-2020","590.90","587.00","609.75","587.00","604.00","605.25","604.57","28,23,275","1,70,68,56,482.45","50,997","3,45,752","12.25"
"BERGEPAINT","EQ","07-Oct-2020","605.25","607.00","611.90","601.20","607.95","607.95","607.73","18,38,791","1,11,74,97,437.20","31,670","2,43,410","13.24"
"BERGEPAINT","EQ","08-Oct-2020","607.95","612.00","617.40","604.15","613.60","615.40","610.37","14,01,126","85,52,05,661.10","24,864","3,90,152","27.85"
"BERGEPAINT","EQ","09-Oct-2020","615.40","615.00","615.50","599.55","602.40","602.60","607.50","8,68,108","52,73,74,956.00","25,008","1,11,573","12.85"
"BERGEPAINT","EQ","12-Oct-2020","602.60","603.10","612.00","593.55","607.95","608.70","603.37","10,14,098","61,18,81,060.80","21,947","2,07,144","20.43"
"BERGEPAINT","EQ","13-Oct-2020","608.70","604.00","615.50","604.00","607.20","608.00","609.47","7,93,218","48,34,45,297.20","17,303","94,915","11.97"
"BERGEPAINT","EQ","14-Oct-2020","608.00","610.30","612.35","603.20","606.50","605.85","607.05","10,05,935","61,06,50,793.50","15,282","2,30,556","22.92"
"BERGEPAINT","EQ","15-Oct-2020","605.85","605.50","618.50","593.00","595.40","597.45","607.41","19,58,157","1,18,94,00,062.45","30,790","4,71,840","24.10"
"BERGEPAINT","EQ","16-Oct-2020","597.45","600.00","608.40","595.45","602.90","603.40","602.92","9,07,341","54,70,53,028.85","17,486","78,804","8.69"
"BERGEPAINT","EQ","19-Oct-2020","603.40","602.00","612.55","600.60","611.00","610.70","607.28","12,13,522","73,69,45,840.70","20,310","1,18,503","9.77"
"BERGEPAINT","EQ","20-Oct-2020","610.70","610.90","619.00","606.95","617.65","615.20","611.65","6,77,096","41,41,43,005.25","14,774","80,599","11.90"
"BERGEPAINT","EQ","21-Oct-2020","615.20","619.05","623.00","600.40","604.90","605.90","611.48","13,22,983","80,89,75,848.40","23,514","2,61,662","19.78"
"BERGEPAINT","EQ","22-Oct-2020","605.90","606.20","612.50","602.40","609.00","609.05","607.78","9,52,199","57,87,26,758.70","16,588","1,75,520","18.43"
"BERGEPAINT","EQ","23-Oct-2020","609.05","609.10","614.40","607.45","609.00","609.45","610.71","6,16,968","37,67,87,036.35","14,587","1,40,480","22.77"
"BERGEPAINT","EQ","26-Oct-2020","609.45","609.00","610.00","590.25","591.50","595.45","601.11","5,97,109","35,89,28,683.45","13,696","1,12,131","18.78"
