"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RECLTD","EQ","08-Oct-2012","227.85","230.00","231.40","220.65","221.50","221.50","224.83","32,07,140","72,10,51,679.10","37,125","14,52,969","45.30"
"RECLTD","EQ","09-Oct-2012","221.50","223.00","230.40","223.00","228.70","229.20","227.15","32,78,791","74,47,67,420.65","41,902","11,63,676","35.49"
"RECLTD","EQ","10-Oct-2012","229.20","218.50","228.70","218.50","224.15","223.75","225.16","30,98,001","69,75,30,531.95","39,257","14,78,923","47.74"
"RECLTD","EQ","11-Oct-2012","223.75","224.00","229.85","220.70","228.90","228.80","225.50","25,28,271","57,01,34,916.55","33,305","10,32,526","40.84"
"RECLTD","EQ","12-Oct-2012","228.80","229.00","232.50","225.15","227.05","227.40","229.25","27,89,695","63,95,43,735.60","29,373","6,43,874","23.08"
"RECLTD","EQ","15-Oct-2012","227.40","227.55","227.55","221.00","222.00","222.05","222.92","15,46,957","34,48,49,264.25","22,853","5,31,912","34.38"
"RECLTD","EQ","16-Oct-2012","222.05","223.05","226.40","216.00","217.00","217.40","221.03","19,39,798","42,87,58,395.20","23,397","7,48,287","38.58"
"RECLTD","EQ","17-Oct-2012","217.40","219.00","221.20","210.45","212.20","212.55","213.86","34,58,505","73,96,35,845.05","37,771","17,42,200","50.37"
"RECLTD","EQ","18-Oct-2012","212.55","212.60","217.45","212.35","215.75","216.00","215.51","16,06,729","34,62,69,674.95","17,907","5,10,722","31.79"
"RECLTD","EQ","19-Oct-2012","216.00","215.35","218.35","211.10","215.80","217.10","214.75","18,58,919","39,92,08,534.85","20,787","7,26,674","39.09"
"RECLTD","EQ","22-Oct-2012","217.10","216.70","218.25","213.25","217.00","217.40","216.21","13,15,563","28,44,36,236.95","18,452","3,71,877","28.27"
"RECLTD","EQ","23-Oct-2012","217.40","217.65","219.90","215.00","215.70","216.55","217.69","15,54,439","33,83,87,016.80","22,273","7,22,243","46.46"
"RECLTD","EQ","25-Oct-2012","216.55","216.00","219.00","214.40","216.50","216.10","216.63","22,70,606","49,18,81,709.40","23,350","11,11,763","48.96"
"RECLTD","EQ","26-Oct-2012","216.10","215.15","215.95","208.90","209.30","209.70","211.51","11,30,294","23,90,67,021.85","18,997","3,41,606","30.22"
"RECLTD","EQ","29-Oct-2012","209.70","210.65","214.80","206.15","214.50","213.75","211.59","20,35,604","43,07,08,367.40","22,097","8,16,231","40.10"
"RECLTD","EQ","30-Oct-2012","213.75","214.00","216.25","205.60","208.40","208.35","210.85","14,14,017","29,81,49,722.55","17,379","4,06,181","28.73"
"RECLTD","EQ","31-Oct-2012","208.35","208.45","215.90","206.65","215.45","215.35","212.59","15,80,712","33,60,38,982.85","16,655","4,77,954","30.24"
"RECLTD","EQ","01-Nov-2012","215.35","216.00","220.00","214.70","219.30","219.10","217.55","24,32,383","52,91,67,653.20","34,815","8,70,944","35.81"
"RECLTD","EQ","02-Nov-2012","219.10","222.50","224.15","219.45","220.00","220.35","221.70","26,02,407","57,69,41,257.55","40,749","9,25,217","35.55"
"RECLTD","EQ","05-Nov-2012","220.35","223.00","226.80","217.45","219.25","219.75","221.61","25,38,228","56,24,91,945.60","31,390","7,35,099","28.96"
"RECLTD","EQ","06-Nov-2012","219.75","220.25","221.90","216.20","217.75","218.25","218.83","21,87,093","47,85,97,502.35","38,646","10,38,812","47.50"
"RECLTD","EQ","07-Nov-2012","218.25","219.00","223.40","217.30","221.20","221.45","221.17","13,40,393","29,64,60,315.50","32,005","3,79,581","28.32"
"RECLTD","EQ","08-Nov-2012","221.45","218.90","223.75","217.05","222.10","221.95","220.69","13,35,795","29,47,93,897.05","15,794","3,68,224","27.57"
"RECLTD","EQ","09-Nov-2012","221.95","221.95","224.20","217.50","218.05","218.60","221.33","17,18,266","38,03,01,254.25","22,005","6,78,954","39.51"
"RECLTD","EQ","12-Nov-2012","218.60","218.00","229.50","217.50","229.40","228.30","224.67","28,58,495","64,22,19,450.55","35,782","12,98,579","45.43"
"RECLTD","EQ","13-Nov-2012","228.30","229.00","229.00","223.70","224.20","224.80","226.31","5,23,422","11,84,56,760.55","8,619","2,84,841","54.42"
"RECLTD","EQ","15-Nov-2012","224.80","224.80","228.80","221.05","225.90","226.90","225.51","23,74,848","53,55,44,691.85","35,087","12,48,696","52.58"
"RECLTD","EQ","16-Nov-2012","226.90","226.95","230.50","223.25","224.35","224.65","227.90","20,87,556","47,57,51,687.10","22,610","7,07,567","33.89"
"RECLTD","EQ","19-Nov-2012","224.65","225.50","225.80","215.10","215.75","215.85","218.35","14,47,266","31,60,13,753.30","21,011","4,67,541","32.31"
"RECLTD","EQ","20-Nov-2012","215.85","218.50","218.60","213.00","213.95","214.65","215.83","11,41,473","24,63,64,224.20","18,455","3,19,634","28.00"
"RECLTD","EQ","21-Nov-2012","214.65","215.00","219.65","214.30","217.65","217.95","217.91","11,57,637","25,22,59,932.55","20,769","4,25,723","36.78"
"RECLTD","EQ","22-Nov-2012","217.95","216.55","224.00","216.55","222.85","223.30","221.78","15,68,526","34,78,62,326.95","14,776","5,74,946","36.66"
"RECLTD","EQ","23-Nov-2012","223.30","224.50","224.60","219.10","220.25","221.10","221.54","10,23,488","22,67,44,709.00","12,581","3,01,959","29.50"
"RECLTD","EQ","26-Nov-2012","221.10","222.60","222.60","217.60","218.40","219.10","219.09","9,02,613","19,77,53,012.10","14,486","3,63,638","40.29"
"RECLTD","EQ","27-Nov-2012","219.10","220.00","221.50","218.00","219.25","219.60","219.78","14,77,769","32,47,82,659.80","23,079","7,58,202","51.31"
"RECLTD","EQ","29-Nov-2012","219.60","220.65","230.00","220.20","229.85","229.05","227.29","28,01,421","63,67,23,007.45","28,195","15,70,047","56.04"
"RECLTD","EQ","30-Nov-2012","229.05","230.30","233.90","227.55","230.65","230.65","231.48","23,40,495","54,17,72,856.85","38,806","10,93,441","46.72"
"RECLTD","EQ","03-Dec-2012","230.65","231.00","236.60","227.60","234.20","234.25","234.06","16,99,527","39,77,84,777.05","31,086","6,42,534","37.81"
"RECLTD","EQ","04-Dec-2012","234.25","234.70","237.75","232.50","234.90","234.20","235.23","14,93,742","35,13,72,751.90","19,371","7,31,830","48.99"
"RECLTD","EQ","05-Dec-2012","234.20","236.20","236.60","232.30","233.05","233.30","234.59","10,93,128","25,64,42,322.40","17,434","4,77,645","43.70"
"RECLTD","EQ","06-Dec-2012","233.30","234.70","242.10","234.40","241.50","240.85","238.76","24,06,063","57,44,63,135.25","40,774","9,33,807","38.81"
"RECLTD","EQ","07-Dec-2012","240.85","242.55","244.45","236.10","238.55","238.00","241.33","19,32,351","46,63,33,344.10","22,017","8,05,597","41.69"
"RECLTD","EQ","10-Dec-2012","238.00","240.00","240.00","234.65","237.80","238.45","237.60","14,41,838","34,25,80,341.25","21,671","5,97,800","41.46"
"RECLTD","EQ","11-Dec-2012","238.45","240.00","241.30","233.10","236.95","237.30","237.87","15,37,179","36,56,49,131.70","25,828","7,79,702","50.72"
