"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"AXISBANK","EQ","06-Oct-2017","501.20","503.00","507.00","501.25","503.40","503.35","504.91","1,13,43,137","5,72,72,46,623.80","63,580","91,06,974","80.29"
"AXISBANK","EQ","09-Oct-2017","503.35","503.40","508.80","501.25","505.50","505.95","505.38","39,42,277","1,99,23,50,381.20","63,288","19,93,417","50.57"
"AXISBANK","EQ","10-Oct-2017","505.95","507.50","515.70","504.10","513.65","514.55","509.72","49,32,758","2,51,43,34,065.75","73,085","23,01,672","46.66"
"AXISBANK","EQ","11-Oct-2017","514.55","519.90","523.30","509.40","514.70","515.75","518.14","61,88,165","3,20,63,24,378.00","71,755","29,33,725","47.41"
"AXISBANK","EQ","12-Oct-2017","515.75","516.30","525.95","512.80","524.75","525.10","519.37","48,00,917","2,49,34,45,843.85","53,300","28,07,381","58.48"
"AXISBANK","EQ","13-Oct-2017","525.10","524.25","534.65","522.50","527.75","529.45","530.35","64,47,797","3,41,95,95,109.35","76,257","27,35,525","42.43"
"AXISBANK","EQ","16-Oct-2017","529.45","530.35","531.75","514.20","518.75","520.35","521.14","71,48,294","3,72,52,61,803.45","79,622","28,90,499","40.44"
"AXISBANK","EQ","17-Oct-2017","520.35","520.95","526.10","511.00","511.50","513.15","517.18","94,43,230","4,88,38,74,202.25","96,350","35,16,413","37.24"
"AXISBANK","EQ","18-Oct-2017","513.15","488.00","489.00","460.90","465.00","464.50","473.56","4,93,08,621","23,35,05,04,585.45","4,05,745","2,51,80,969","51.07"
"AXISBANK","EQ","19-Oct-2017","464.50","463.90","465.00","458.00","458.30","460.30","461.90","33,02,209","1,52,52,99,109.95","42,306","11,39,040","34.49"
"AXISBANK","EQ","23-Oct-2017","460.30","458.65","461.05","447.50","449.80","449.95","452.07","2,11,27,981","9,55,13,19,417.15","1,87,667","1,30,23,865","61.64"
"AXISBANK","EQ","24-Oct-2017","449.95","451.65","457.80","450.10","450.95","451.95","454.53","1,93,27,721","8,78,50,93,469.40","1,61,013","1,45,78,807","75.43"
"AXISBANK","EQ","25-Oct-2017","451.95","468.15","476.50","456.65","474.00","473.00","467.94","3,76,24,005","17,60,56,94,643.15","3,27,169","2,55,15,156","67.82"
"AXISBANK","EQ","26-Oct-2017","473.00","472.00","487.85","471.50","484.25","484.30","480.85","2,49,36,306","11,99,06,46,727.25","1,83,488","1,57,44,352","63.14"
"AXISBANK","EQ","27-Oct-2017","484.30","485.00","491.40","481.65","487.25","485.95","486.31","75,76,778","3,68,46,72,855.05","98,174","42,52,919","56.13"
"AXISBANK","EQ","30-Oct-2017","485.95","487.20","489.00","481.60","485.45","484.00","485.24","48,15,226","2,33,65,23,958.30","84,223","25,34,990","52.65"
"AXISBANK","EQ","31-Oct-2017","484.00","495.00","529.00","493.30","525.25","523.15","515.75","3,96,55,956","20,45,27,10,548.80","3,24,716","1,61,37,257","40.69"
