Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
HCLTECH,EQ,07-Oct-2011,395.35,407.0,416.0,402.0,405.0,405.35,408.66,"11,28,859","46,13,24,712.15","28,655","6,23,874",55.27
HCLTECH,EQ,10-Oct-2011,405.35,404.1,415.0,404.1,415.0,413.9,412.23,"8,28,420","34,15,03,687.35","20,638","5,27,219",63.64
HCLTECH,EQ,11-Oct-2011,413.9,419.65,422.8,401.1,401.7,403.3,409.04,"13,31,695","54,47,15,386.60","29,214","6,20,331",46.58
HCLTECH,EQ,12-Oct-2011,403.3,410.2,423.9,410.2,421.4,419.2,418.99,"28,20,379","1,18,17,24,204.15","45,891","16,31,112",57.83
HCLTECH,EQ,13-Oct-2011,419.2,423.65,434.0,420.6,428.0,426.55,428.04,"20,33,362","87,03,58,473.50","44,265","9,75,226",47.96
HCLTECH,EQ,14-Oct-2011,426.55,425.95,443.55,425.95,440.8,440.4,435.95,"21,72,452","94,70,73,267.75","46,651","11,65,071",53.63
HCLTECH,EQ,17-Oct-2011,440.4,443.0,445.0,432.1,440.4,440.1,438.69,"11,02,099","48,34,74,773.10","32,309","5,37,795",48.8
HCLTECH,EQ,18-Oct-2011,440.1,418.8,418.8,399.25,400.05,401.6,406.12,"31,05,453","1,26,11,77,205.00","62,775","12,21,429",39.33
HCLTECH,EQ,19-Oct-2011,401.6,408.7,413.5,404.05,407.0,407.5,408.75,"16,17,539","66,11,74,684.00","34,626","6,80,637",42.08
HCLTECH,EQ,20-Oct-2011,407.5,404.0,413.95,400.0,413.0,411.7,406.56,"7,47,796","30,40,23,609.80","18,381","2,79,951",37.44
HCLTECH,EQ,21-Oct-2011,411.7,413.0,418.5,410.3,413.95,413.15,414.97,"12,20,498","50,64,70,171.75","22,804","6,36,314",52.14
HCLTECH,EQ,24-Oct-2011,413.15,418.0,425.25,418.0,424.0,424.9,423.51,"9,94,974","42,13,85,163.10","25,500","5,82,434",58.54
HCLTECH,EQ,25-Oct-2011,424.9,429.9,432.0,420.65,430.8,429.35,426.52,"14,86,593","63,40,61,676.75","33,037","8,62,810",58.04
HCLTECH,EQ,26-Oct-2011,429.35,431.3,435.7,428.1,429.5,429.65,431.23,"1,65,790","7,14,92,837.25","3,091","86,386",52.11
HCLTECH,EQ,28-Oct-2011,429.65,437.55,455.0,437.55,451.1,451.75,445.79,"13,38,537","59,67,03,364.90","29,336","9,71,180",72.56
HCLTECH,EQ,31-Oct-2011,451.75,453.7,453.7,441.0,442.0,443.75,445.99,"5,47,620","24,42,35,376.60","16,464","2,55,623",46.68
HCLTECH,EQ,01-Nov-2011,443.75,437.0,449.0,427.15,428.0,429.9,433.78,"6,49,015","28,15,28,359.80","20,560","3,06,186",47.18
HCLTECH,EQ,02-Nov-2011,429.9,427.55,440.8,421.75,438.05,438.3,436.15,"6,12,648","26,72,04,329.05","17,882","1,88,970",30.84
HCLTECH,EQ,03-Nov-2011,438.3,440.5,445.25,433.0,436.9,438.1,437.76,"9,70,576","42,48,81,779.60","20,013","4,80,169",49.47
HCLTECH,EQ,04-Nov-2011,438.1,444.6,446.5,436.05,437.95,438.75,439.42,"5,26,925","23,15,41,415.40","10,024","2,78,025",52.76
HCLTECH,EQ,08-Nov-2011,438.75,437.0,438.8,427.1,427.7,428.45,430.39,"4,58,955","19,75,27,735.70","13,837","2,20,224",47.98
HCLTECH,EQ,09-Nov-2011,428.45,431.9,435.15,424.3,427.1,426.6,430.9,"6,78,167","29,22,19,076.45","18,578","4,16,537",61.42
HCLTECH,EQ,11-Nov-2011,426.6,428.85,433.75,420.1,427.0,426.15,428.92,"7,22,017","30,96,85,543.55","23,008","3,88,143",53.76
HCLTECH,EQ,14-Nov-2011,426.15,431.0,434.3,423.45,427.0,429.3,428.42,"5,12,507","21,95,66,847.90","11,372","3,23,897",63.2
HCLTECH,EQ,15-Nov-2011,429.3,425.15,429.5,421.2,422.6,425.35,427.0,"7,27,049","31,04,50,603.35","16,195","5,41,700",74.51
HCLTECH,EQ,16-Nov-2011,425.35,422.0,422.0,404.3,411.1,410.9,410.64,"11,47,948","47,13,88,427.75","17,931","5,80,737",50.59
HCLTECH,EQ,17-Nov-2011,410.9,408.1,413.05,402.55,410.25,408.6,407.4,"6,08,603","24,79,47,131.80","12,977","3,05,429",50.19
HCLTECH,EQ,18-Nov-2011,408.6,405.0,407.5,400.3,402.6,404.25,404.62,"8,03,788","32,52,32,687.20","22,265","5,47,362",68.1
HCLTECH,EQ,21-Nov-2011,404.25,398.0,399.95,390.2,394.45,394.55,394.92,"9,24,101","36,49,50,255.65","18,698","6,32,509",68.45
HCLTECH,EQ,22-Nov-2011,394.55,394.5,403.0,386.8,395.9,391.75,395.39,"26,64,388","1,05,34,70,925.35","29,219","21,54,164",80.85
HCLTECH,EQ,23-Nov-2011,391.75,391.7,391.7,378.0,387.0,384.95,384.74,"12,78,211","49,17,79,418.80","25,284","8,44,458",66.07
HCLTECH,EQ,24-Nov-2011,384.95,384.0,398.0,372.65,396.2,393.45,384.48,"15,95,177","61,33,08,850.00","25,048","10,74,874",67.38
HCLTECH,EQ,25-Nov-2011,393.45,387.4,393.0,383.95,388.0,386.7,386.14,"10,75,082","41,51,35,028.75","20,402","6,46,421",60.13
HCLTECH,EQ,28-Nov-2011,386.7,392.0,396.0,383.0,390.1,390.25,390.67,"11,23,997","43,91,08,276.55","32,315","5,77,024",51.34
HCLTECH,EQ,29-Nov-2011,390.25,392.1,394.8,385.0,391.0,390.65,390.41,"9,27,795","36,22,16,265.95","24,570","5,53,212",59.63
HCLTECH,EQ,30-Nov-2011,390.65,385.9,393.0,380.05,388.6,383.8,385.33,"59,02,486","2,27,44,25,923.10","71,231","47,37,156",80.26
HCLTECH,EQ,01-Dec-2011,383.8,394.0,406.7,394.0,403.0,400.55,400.22,"12,20,751","48,85,69,790.10","27,772","6,29,089",51.53
HCLTECH,EQ,02-Dec-2011,400.55,402.0,420.0,400.15,418.2,416.8,409.29,"8,27,471","33,86,74,781.75","20,841","3,65,341",44.15
HCLTECH,EQ,05-Dec-2011,416.8,414.9,417.3,404.25,406.55,406.9,409.35,"7,78,432","31,86,54,055.45","21,491","3,99,633",51.34
HCLTECH,EQ,07-Dec-2011,406.9,409.0,422.0,408.65,416.45,417.6,418.34,"14,89,090","62,29,40,851.25","42,689","8,55,574",57.46
HCLTECH,EQ,08-Dec-2011,417.6,415.0,424.5,410.05,415.45,417.75,418.16,"12,44,012","52,01,98,817.50","36,748","6,34,071",50.97
HCLTECH,EQ,09-Dec-2011,417.75,410.5,414.9,404.3,407.0,407.75,410.97,"9,21,848","37,88,54,622.70","21,990","4,69,061",50.88
HCLTECH,EQ,12-Dec-2011,407.75,410.0,415.35,402.0,412.15,413.55,410.54,"10,94,698","44,94,15,180.70","23,524","5,32,340",48.63
HCLTECH,EQ,13-Dec-2011,413.55,412.0,427.4,410.1,417.0,416.3,420.32,"24,47,332","1,02,86,66,863.75","60,710","12,71,079",51.94
HCLTECH,EQ,14-Dec-2011,416.3,417.5,424.6,408.7,413.4,411.65,417.73,"12,16,853","50,83,14,232.15","25,001","5,18,527",42.61
HCLTECH,EQ,15-Dec-2011,411.65,412.75,416.25,406.3,413.0,413.45,411.01,"13,54,752","55,68,13,226.65","25,444","7,91,590",58.43
HCLTECH,EQ,16-Dec-2011,413.45,412.45,420.0,407.4,417.1,412.35,411.05,"15,08,425","62,00,42,931.10","35,140","9,47,626",62.82
