Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
ITC,EQ,05-Oct-2023,436.1,440.0,440.5,435.05,436.6,436.05,437.31,"1,00,30,257","4,38,63,55,806.90","1,94,053","51,14,990",51.0
ITC,EQ,06-Oct-2023,436.05,437.85,443.6,436.65,442.6,442.15,441.76,"84,18,580","3,71,89,97,999.10","1,46,980","41,95,917",49.84
ITC,EQ,09-Oct-2023,442.15,440.95,443.2,437.25,439.65,440.45,440.61,"56,11,154","2,47,23,16,260.35","1,31,925","31,37,698",55.92
ITC,EQ,10-Oct-2023,440.45,440.45,444.85,440.45,444.7,444.4,443.47,"50,14,758","2,22,38,94,873.10","1,41,128","30,86,342",61.55
ITC,EQ,11-Oct-2023,444.4,447.2,449.45,444.8,447.5,448.25,447.45,"76,51,513","3,42,36,93,653.20","1,19,123","52,44,282",68.54
ITC,EQ,12-Oct-2023,448.25,449.65,452.5,446.15,451.0,450.7,450.47,"1,17,74,487","5,30,40,11,557.70","1,27,972","72,65,163",61.7
ITC,EQ,13-Oct-2023,450.7,449.85,451.8,447.0,448.0,448.35,449.73,"76,32,483","3,43,25,58,181.35","1,35,556","40,18,918",52.66
ITC,EQ,16-Oct-2023,448.35,448.0,451.0,446.2,448.2,448.95,449.42,"42,14,958","1,89,43,05,840.25","1,03,179","25,23,150",59.86
ITC,EQ,17-Oct-2023,448.95,449.8,454.5,449.0,453.5,453.45,452.96,"69,36,218","3,14,18,20,069.90","1,19,724","45,85,851",66.11
ITC,EQ,18-Oct-2023,453.45,454.25,458.2,451.0,451.7,451.65,454.49,"68,94,947","3,13,36,63,541.95","1,55,654","39,02,164",56.59
ITC,EQ,19-Oct-2023,451.65,449.75,454.9,446.85,450.05,450.4,450.6,"94,65,463","4,26,51,43,431.25","2,28,007","42,04,802",44.42
ITC,EQ,20-Oct-2023,450.4,445.0,449.0,437.35,438.0,438.3,440.74,"1,30,20,371","5,73,86,37,212.35","3,47,081","64,93,745",49.87
ITC,EQ,23-Oct-2023,438.3,438.0,439.95,433.1,434.6,435.9,436.65,"72,75,471","3,17,68,39,602.20","1,70,442","40,23,477",55.3
ITC,EQ,25-Oct-2023,435.9,436.9,438.0,427.05,432.3,432.7,432.29,"1,08,89,221","4,70,72,51,503.70","2,27,701","63,18,695",58.03
ITC,EQ,26-Oct-2023,432.7,429.55,436.6,429.55,432.65,434.35,433.54,"1,88,01,214","8,15,10,61,459.60","2,40,264","1,15,27,415",61.31
ITC,EQ,27-Oct-2023,434.35,434.35,436.8,432.2,433.9,433.75,434.0,"1,31,32,487","5,69,94,53,016.85","1,55,586","87,27,617",66.46
ITC,EQ,30-Oct-2023,433.75,434.55,437.15,428.35,431.5,430.45,430.92,"76,18,033","3,28,27,78,364.60","1,38,620","50,19,200",65.89
ITC,EQ,31-Oct-2023,430.45,430.0,433.35,427.9,428.45,428.4,429.99,"86,20,154","3,70,65,53,452.70","1,63,866","64,06,898",74.32
ITC,EQ,01-Nov-2023,428.4,430.0,431.1,425.5,430.35,428.1,428.3,"79,90,245","3,42,22,42,128.95","1,63,579","54,19,970",67.83
ITC,EQ,02-Nov-2023,428.1,430.05,432.7,428.65,430.8,431.15,430.18,"81,52,031","3,50,68,07,055.75","1,44,426","38,09,606",46.73
ITC,EQ,03-Nov-2023,431.15,432.8,434.4,431.1,432.1,433.25,432.68,"1,38,02,600","5,97,20,97,160.75","1,10,620","1,08,23,030",78.41
ITC,EQ,06-Nov-2023,433.25,433.5,436.8,432.55,434.9,435.35,434.21,"73,08,229","3,17,33,28,173.20","1,29,745","55,07,380",75.36
