Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
HCLTECH,EQ,07-Oct-2022,964.55,965.00,972.95,955.00,955.20,957.70,964.52,"21,74,327","2,09,71,79,136.85","1,13,083","10,92,970",50.27
HCLTECH,EQ,10-Oct-2022,957.70,942.20,967.15,942.20,963.95,963.25,954.49,"27,58,812","2,63,32,50,846.05","91,895","16,61,270",60.22
HCLTECH,EQ,11-Oct-2022,963.25,968.10,972.00,936.00,945.00,938.60,950.99,"31,34,969","2,98,13,12,216.90","1,17,831","16,99,751",54.22
HCLTECH,EQ,12-Oct-2022,938.60,943.30,963.90,943.30,953.00,952.00,955.41,"35,02,390","3,34,62,24,668.60","1,25,690","14,53,032",41.49
HCLTECH,EQ,13-Oct-2022,952.00,972.05,989.05,969.30,981.05,982.10,979.59,"96,98,562","9,50,06,59,940.95","2,18,462","44,24,071",45.62
HCLTECH,EQ,14-Oct-2022,982.10,"1,005.00","1,023.00",994.00,"1,003.40","1,002.55","1,010.90","74,24,383","7,50,53,12,112.20","1,91,268","32,57,618",43.88
HCLTECH,EQ,17-Oct-2022,"1,002.55","1,005.70","1,006.80",991.10,995.30,994.60,997.68,"21,36,170","2,13,12,14,873.40","81,596","10,06,161",47.1
HCLTECH,EQ,18-Oct-2022,994.60,"1,000.00","1,013.65",999.10,"1,009.50","1,009.20","1,008.02","24,87,826","2,50,77,78,794.10","89,996","14,98,413",60.23
HCLTECH,EQ,19-Oct-2022,"1,009.20","1,006.50","1,006.50",994.00,995.95,995.65,999.10,"25,17,099","2,51,48,36,782.20","90,778","16,81,843",66.82
HCLTECH,EQ,20-Oct-2022,995.65,990.00,"1,019.30",988.00,"1,017.90","1,017.40","1,010.55","39,31,399","3,97,28,79,338.45","1,03,932","25,77,265",65.56
